datetime,open,high,low,close,volume
2024-01-02 10:44:00,3523.9390041681568,3524.3326403937504,3523.4155221331816,3523.809099884014,720
2024-01-02 10:45:00,3523.809099884014,3525.84767643505,3523.1817771346064,3525.2199907699987,1835
2024-01-02 10:46:00,3525.2199907699987,3526.3025360611546,3524.1388488263797,3525.221062114108,750
2024-01-02 10:47:00,3525.221062114108,3527.702484749183,3524.75582415995,3527.236919311452,2320
2024-01-02 10:48:00,3527.236919311452,3528.150525338086,3527.0986297733893,3528.0121999810076,1295
2024-01-02 10:49:00,3528.0121999810076,3531.0963573513636,3526.4876093451317,3529.570433931705,1758
2024-01-02 10:50:00,3529.570433931705,3529.728726204045,3528.773384484122,3528.931641010818,1212
2024-01-02 10:51:00,3528.931641010818,3529.35125916494,3527.7953528126445,3528.2148358530253,1166
2024-01-02 10:52:00,3528.2148358530253,3529.8888031505794,3524.4096915059195,3526.081853446516,2397
2024-01-02 10:53:00,3526.081853446516,3526.111816644195,3524.298378844971,3524.328326887414,2060
2024-01-02 10:54:00,3524.328326887414,3524.4745257344084,3524.2550861003974,3524.4012819091627,734
2024-01-02 10:55:00,3524.4012819091627,3524.955512233995,3523.873641185612,3524.4277885362126,753
2024-01-02 10:56:00,3524.4277885362126,3525.735852812278,3523.644989788171,3524.9527635345003,1124
2024-01-02 10:57:00,3524.9527635345003,3526.045454169328,3522.769383056831,3523.861396871412,1518
2024-01-02 10:58:00,3523.861396871412,3525.382170675012,3522.522970231532,3524.043166417586,861
2024-01-02 10:59:00,3524.043166417586,3526.6368139985857,3523.376623244423,3525.9697802587625,2145
2024-01-02 11:00:00,3525.9697802587625,3526.589185821357,3525.9237356321787,3526.543133106134,1142
2024-01-02 11:01:00,3526.543133106134,3527.838266449403,3525.237473035438,3526.532126871204,713
2024-01-02 11:02:00,3526.532126871204,3527.9098613649858,3525.5092955504565,3526.8866304477106,945
2024-01-02 11:03:00,3526.8866304477106,3529.4092412535147,3526.1434273013,3528.6655065299697,1913
2024-01-02 11:04:00,3528.6655065299697,3528.93113615013,3528.5882843312024,3528.8539081382582,809
2024-01-02 11:05:00,3528.8539081382582,3529.5062426228947,3527.3584258574115,3528.0104838911975,1232
2024-01-02 11:06:00,3528.0104838911975,3528.7780844729314,3526.4144951296307,3527.181748466959,1444
2024-01-02 11:07:00,3527.181748466959,3529.1193658571447,3524.3650972022106,3526.3011672968887,1363
2024-01-02 11:08:00,3526.3011672968887,3526.572501427723,3525.111913219432,3525.3831558421375,1468
2024-01-02 11:09:00,3525.3831558421375,3527.066828034027,3524.8055624557946,3526.488958797406,1571
2024-01-02 11:10:00,3526.488958797406,3529.2699467928956,3526.1731479662117,3528.9538869133867,2727
2024-01-02 11:11:00,3528.9538869133867,3530.5494204898228,3526.6792178996498,3528.273723037941,1327
2024-01-02 11:12:00,3528.273723037941,3528.411927128912,3526.7188896406888,3526.8570328281266,1827
2024-01-02 11:13:00,3526.8570328281266,3526.944303615161,3524.8039733409387,3524.8911933257673,2156
2024-01-02 11:14:00,3524.8911933257673,3528.025966375546,3524.263563982107,3527.3977788655634,2694
2024-01-02 11:15:00,3527.3977788655634,3529.9747722666166,3526.1951709404057,3528.7712857581855,1774
2024-01-02 11:16:00,3528.7712857581855,3529.2526653732134,3527.201549018585,3527.6827144969616,1681
2024-01-02 11:17:00,3527.6827144969616,3528.4335843456124,3527.071189920355,3527.821929605552,864
2024-01-02 11:18:00,3527.821929605552,3530.0443026015187,3527.628415928557,3529.8506670193997,2331
2024-01-02 11:19:00,3529.8506670193997,3530.3261873496945,3529.209274762982,3529.6847086887556,781
2024-01-02 11:20:00,3529.6847086887556,3530.9377545836555,3529.653438214814,3530.906473008626,1555
2024-01-02 11:21:00,3530.906473008626,3531.630727116853,3529.8777997652605,3530.601842873613,879
2024-01-02 11:22:00,3530.601842873613,3531.793275176184,3528.8973856692623,3530.0882427879237,1182
2024-01-02 11:23:00,3530.0882427879237,3530.8423030921567,3525.2939269067565,3526.046963099681,4077
2024-01-02 11:24:00,3526.046963099681,3527.477095579,3523.9408425899423,3525.3701208459975,1337
2024-01-02 11:25:00,3525.3701208459975,3526.1120673801374,3523.7543936512347,3524.4960001407408,1328
2024-01-02 11:26:00,3524.4960001407408,3525.4413590105146,3524.2605760042466,3525.2058717273194,1129
2024-01-02 11:27:00,3525.2058717273194,3526.6129044291833,3524.103472146404,3525.510064842119,862
2024-01-02 11:28:00,3525.510064842119,3526.209427455305,3525.037154478869,3525.736423279863,884
2024-01-02 11:29:00,3525.736423279863,3527.590558981469,3525.2427088396844,3527.0965849037393,1734
2024-01-02 13:30:00,3527.0965849037393,3528.134982958294,3522.477862767951,3523.514901043445,3553
2024-01-02 13:31:00,3523.514901043445,3523.6509751851863,3523.2340148633953,3523.3700781576317,846
2024-01-02 13:32:00,3523.3700781576317,3524.136381030653,3520.7766929198365,3521.5424317537377,2219
2024-01-02 13:33:00,3521.5424317537377,3521.9443747633795,3519.1905464495658,3519.592221018922,2140
2024-01-02 13:34:00,3519.592221018922,3520.0995533842306,3518.578185234728,3519.0853714316336,1059
2024-01-02 13:35:00,3519.0853714316336,3520.217059246844,3517.9161991133637,3519.047510939382,701
2024-01-02 13:36:00,3519.047510939382,3519.8482098217,3518.931627967404,3519.73230048254,1322
2024-01-02 13:37:00,3519.73230048254,3521.772478886884,3518.2783771864815,3520.317712838407,1031
2024-01-02 13:38:00,3520.317712838407,3521.488556650029,3517.8337419031614,3519.0037595558297,1796
2024-01-02 13:39:00,3519.0037595558297,3521.4872598182365,3516.1553974261865,3518.6368874866785,921
2024-01-02 13:40:00,3518.6368874866785,3520.944778888081,3518.4227388964155,3520.7304898366947,2310
2024-01-02 13:41:00,3520.7304898366947,3524.1574862535376,3519.6669041126124,3523.092865260077,2567
2024-01-02 13:42:00,3523.092865260077,3524.0589505264143,3521.593808567527,3522.5594827698815,1047
2024-01-02 13:43:00,3522.5594827698815,3523.3543805455242,3521.8344005572894,3522.6291347114975,742
2024-01-02 13:44:00,3522.6291347114975,3523.3314278824514,3520.504125076134,3521.205994592,1838
2024-01-02 13:45:00,3521.205994592,3523.31098254005,3520.5819910917744,3522.686606008582,1742
2024-01-02 13:46:00,3522.686606008582,3526.5697399445617,3522.2341756661363,3526.116810878325,3133
2024-01-02 13:47:00,3526.116810878325,3527.132818489675,3524.2213072612194,3525.2367687062892,1403
2024-01-02 13:48:00,3525.2367687062892,3527.1295284171665,3525.0537444973934,3526.9464059394536,2034
2024-01-02 13:49:00,3526.9464059394536,3530.011292779347,3524.928444005508,3527.9915772534096,1553
2024-01-02 13:50:00,3527.9915772534096,3528.792329838404,3526.866235642684,3527.66673280751,938
2024-01-02 13:51:00,3527.66673280751,3528.174843061728,3526.033252230789,3526.541127205346,1537
2024-01-02 13:52:00,3526.541127205346,3531.880332795346,3524.8932664325744,3530.229977150933,3146
2024-01-02 13:53:00,3530.229977150933,3533.279550203656,3528.274882745834,3531.322766899179,1320
2024-01-02 13:54:00,3531.322766899179,3533.7276995215852,3530.30464533092,3532.708884583182,1569
2024-01-02 13:55:00,3532.708884583182,3533.734270902964,3531.2915722567327,3532.3165471945636,1001
2024-01-02 13:56:00,3532.3165471945636,3532.900773928699,3531.754551675547,3532.338685458555,729
2024-01-02 13:57:00,3532.338685458555,3532.758783792259,3529.9972429415675,3530.417062809306,1941
2024-01-02 13:58:00,3530.417062809306,3531.6720706488327,3530.249279906197,3531.504228101536,1568
2024-01-02 13:59:00,3531.504228101536,3531.9546098141823,3530.4131934025477,3530.8634359727653,1125
2024-01-02 14:00:00,3530.8634359727653,3531.138246243703,3528.955337445214,3529.2299992071307,1994
2024-01-02 14:01:00,3529.2299992071307,3529.2938604394863,3527.7940248213854,3527.8578600698597,1569
2024-01-02 14:02:00,3527.8578600698597,3531.8795063261723,3527.4386906872965,3531.4598591037857,3070
2024-01-02 14:03:00,3531.4598591037857,3531.824015608922,3530.5715789386504,3530.9356438462564,977
2024-01-02 14:04:00,3530.9356438462564,3531.67372802141,3530.6886410245024,3531.426673567768,1029
2024-01-02 14:05:00,3531.426673567768,3531.69163744203,3529.2681088906643,3529.532910807249,2072
2024-01-02 14:06:00,3529.532910807249,3530.327577829897,3528.3794131740124,3529.173820489058,839
2024-01-02 14:07:00,3529.173820489058,3529.8202690613266,3526.3660804806887,3527.0120147514203,2047
2024-01-02 14:08:00,3527.0120147514203,3528.5303518948044,3525.9910401579314,3527.5089377837744,996
2024-01-02 14:09:00,3527.5089377837744,3528.1645046616395,3525.393298345906,3526.048472044571,1566
2024-01-02 14:10:00,3526.048472044571,3528.4227734400147,3524.8232743429994,3527.1967507388335,1393
2024-01-02 14:11:00,3527.1967507388335,3528.5100971638904,3523.080981182212,3524.392795106641,2457
2024-01-02 14:12:00,3524.392795106641,3524.8559419033927,3522.8941338950426,3523.357083750029,1301
2024-01-02 14:13:00,3523.357083750029,3525.3231499298467,3523.118525505537,3525.084458567625,1938
2024-01-02 14:14:00,3525.084458567625,3528.0486357769933,3524.3949008134236,3527.358498186648,2229
2024-01-02 14:15:00,3527.358498186648,3527.9321138008386,3526.723588498592,3527.297100864386,667
2024-01-02 14:16:00,3527.297100864386,3528.6096032903656,3525.3203154384614,3526.632082305288,1099
2024-01-02 14:17:00,3526.632082305288,3526.7958409520706,3526.576180055339,3526.739936106309,734
2024-01-02 14:18:00,3526.739936106309,3531.0020124659386,3525.5536857102265,3529.8143284825037,2723
2024-01-02 14:19:00,3529.8143284825037,3530.2044230658016,3528.9419981184246,3529.331996296836,950
2024-01-02 14:20:00,3529.331996296836,3529.3587362282624,3529.2399738833687,3529.266713117588,709
2024-01-02 14:21:00,3529.266713117588,3530.724205787697,3526.1242651296448,3527.5804600528613,1686
2024-01-02 14:22:00,3527.5804600528613,3529.3727809702673,3524.6791669973522,3526.4700138028875,1260
2024-01-02 14:23:00,3526.4700138028875,3527.3775249456207,3526.168380774529,3527.0758142942186,1017
2024-01-02 14:24:00,3527.0758142942186,3528.9550937302247,3526.4981365062013,3528.377108146729,1600
2024-01-02 14:25:00,3528.377108146729,3529.3365596220237,3527.8120191816733,3528.771316995547,909
2024-01-02 14:26:00,3528.771316995547,3530.699315081443,3528.0506798483684,3529.9782842031564,1498
2024-01-02 14:27:00,3529.9782842031564,3530.8202114005303,3527.527097959747,3528.3684405301924,1486
2024-01-02 14:28:00,3528.3684405301924,3528.4778702216686,3526.4969230361644,3526.6062946839343,1571
2024-01-02 14:29:00,3526.6062946839343,3528.149864537212,3526.2148104099633,3527.7582089134303,1355
2024-01-02 14:30:00,3527.7582089134303,3528.86773807023,3525.8456845618516,3526.95461220307,1172
2024-01-02 14:31:00,3526.95461220307,3527.071250625936,3524.9593158926864,3525.0758883299527,1971
2024-01-02 14:32:00,3525.0758883299527,3525.3329895792463,3525.0606075122446,3525.3177076470324,752
2024-01-02 14:33:00,3525.3177076470324,3525.541095880161,3525.1560713830236,3525.3794493737732,617
2024-01-02 14:34:00,3525.3794493737732,3526.487536699029,3523.908765593191,3525.0163906572693,857
2024-01-02 14:35:00,3525.0163906572693,3527.8312874117487,3524.578527590677,3527.3930746902356,2284
2024-01-02 14:36:00,3527.3930746902356,3531.153198481937,3526.457408092783,3530.2165344843766,2300
2024-01-02 14:37:00,3530.2165344843766,3531.7843108114853,3530.0613584515736,3531.6290658646913,1546
2024-01-02 14:38:00,3531.6290658646913,3532.8376392310333,3531.014211741945,3532.2225746965187,973
2024-01-02 14:39:00,3532.2225746965187,3535.3042177323414,3531.2068947187254,3534.2876516373613,2021
2024-01-02 14:40:00,3534.2876516373613,3534.4934640223296,3534.255504177283,3534.4613146902066,686
2024-01-02 14:41:00,3534.4613146902066,3536.0996587374248,3532.453049273021,3534.0904624203376,774
2024-01-02 14:42:00,3534.0904624203376,3535.9858097870906,3531.2216693813207,3533.1154782024732,1157
2024-01-02 14:43:00,3533.1154782024732,3534.2793411807534,3530.6696097675326,3531.8326670388556,1223
2024-01-02 14:44:00,3531.8326670388556,3533.92998847558,3531.103779317561,3533.2006679161573,1463
2024-01-02 14:45:00,3533.2006679161573,3533.448735319887,3530.553342871095,3530.8012244050956,1865
2024-01-02 14:46:00,3530.8012244050956,3532.6720944877256,3527.939834928118,3529.80918884271,1133
2024-01-02 14:47:00,3529.80918884271,3531.0191847848014,3527.980733705076,3529.190102864478,876
2024-01-02 14:48:00,3529.190102864478,3529.370166300866,3526.7571691082735,3526.9371084135155,1746
2024-01-02 14:49:00,3526.9371084135155,3527.992990588424,3525.2042808911406,3526.2596442981676,956
2024-01-02 14:50:00,3526.2596442981676,3526.8484535462385,3525.745809057082,3526.3345325057585,607
2024-01-02 14:51:00,3526.3345325057585,3528.178899648342,3526.014188137988,3527.858387731912,1341
2024-01-02 14:52:00,3527.858387731912,3528.4070417551357,3526.453633797463,3527.002069352763,1020
2024-01-02 14:53:00,3527.002069352763,3527.4394298318775,3526.6506098381806,3527.0879267350974,614
2024-01-02 14:54:00,3527.0879267350974,3527.376381320392,3524.408090411348,3524.6963258325354,1891
2024-01-02 14:55:00,3524.6963258325354,3525.256390952328,3522.1769779068986,3522.7366427088286,1706
2024-01-02 14:56:00,3522.7366427088286,3523.6280866156967,3518.820410814234,3519.7108637015012,2397
2024-01-02 14:57:00,3519.7108637015012,3521.42421882482,3519.4471972986858,3521.160424072206,1449
2024-01-02 14:58:00,3521.160424072206,3523.2876531103275,3518.4550622433053,3520.580656898568,920
2024-01-02 14:59:00,3520.580656898568,3521.5693781915775,3519.8651109809102,3520.853631319715,641
2024-01-03 09:00:00,3520.853631319715,3522.8511786825184,3519.600362616723,3521.5971989407117,962
2024-01-03 09:01:00,3521.5971989407117,3523.4632974158612,3520.9189511866275,3522.784690257499,1118
2024-01-03 09:02:00,3522.784690257499,3526.7589608813805,3521.864261494832,3525.8374937262734,2297
2024-01-03 09:03:00,3525.8374937262734,3526.0711974497676,3525.468877800473,3525.7025570909314,532
2024-01-03 09:04:00,3525.7025570909314,3525.8219831828733,3524.4033576333222,3524.522739717492,1169
2024-01-03 09:05:00,3524.522739717492,3526.4641042419667,3523.6005229005186,3525.5413794529513,1123
2024-01-03 09:06:00,3525.5413794529513,3529.5879542066036,3525.1137639527788,3529.159847894411,2662
2024-01-03 09:07:00,3529.159847894411,3529.730636888164,3527.676301475388,3528.246850527624,976
2024-01-03 09:08:00,3528.246850527624,3528.366175494468,3526.814838430993,3526.9341149673264,1387
2024-01-03 09:09:00,3526.9341149673264,3526.9963447832833,3522.810742474634,3522.872899537116,2782
2024-01-03 09:10:00,3522.872899537116,3522.9609820682313,3519.487895924333,3519.5758938200684,2743
2024-01-03 09:11:00,3519.5758938200684,3523.1640011431105,3518.13486232768,3521.721500560182,1816
2024-01-03 09:12:00,3521.721500560182,3522.180018073481,3520.9215681075148,3521.379981472022,723
2024-01-03 09:13:00,3521.379981472022,3521.7459305380016,3519.1662332000114,3519.531952208708,1719
2024-01-03 09:14:00,3519.531952208708,3520.458949246771,3518.539576343343,3519.466312003047,538
2024-01-03 09:15:00,3519.466312003047,3525.0395239509107,3517.893646883764,3523.4643684551743,2925
2024-01-03 09:16:00,3523.4643684551743,3524.6469670452498,3522.218279767449,3523.400460126326,630
2024-01-03 09:17:00,3523.400460126326,3527.2227970127465,3522.5084091769313,3526.3297783279813,2131
2024-01-03 09:18:00,3526.3297783279813,3526.7767727909763,3524.343755350845,3524.790498067313,1595
2024-01-03 09:19:00,3524.790498067313,3527.665393328524,3524.135931474099,3527.0102928566585,2071
2024-01-03 09:20:00,3527.0102928566585,3527.8261367663754,3525.2438473968714,3526.0592827044998,1179
2024-01-03 09:21:00,3526.0592827044998,3526.1786921513158,3524.661576153164,3524.780938266866,1304
2024-01-03 09:22:00,3524.780938266866,3524.841839959787,3523.1750760832283,3523.235950029822,1391
2024-01-03 09:23:00,3523.235950029822,3523.9853356711405,3521.907974058749,3522.6570772420832,848
2024-01-03 09:24:00,3522.6570772420832,3524.4307600133848,3522.345507094677,3524.1190329882043,1427
2024-01-03 09:25:00,3524.1190329882043,3525.1057068840873,3522.3056386124385,3523.29180479877,1149
2024-01-03 09:26:00,3523.29180479877,3525.9805348204527,3522.2146823195703,3524.90259035667,1569
2024-01-03 09:27:00,3524.90259035667,3525.3420780240217,3523.264788393995,3523.7040718588914,1235
2024-01-03 09:28:00,3523.7040718588914,3524.492919896921,3522.715906199745,3523.5045330181365,730
2024-01-03 09:29:00,3523.5045330181365,3523.7542915072377,3522.3494582093167,3522.5991348226216,1143
2024-01-03 09:30:00,3522.5991348226216,3525.4712071736994,3522.5088605384535,3525.380859286414,2446
2024-01-03 09:31:00,3525.380859286414,3526.7065210579553,3524.8002710333863,3526.125714484217,1115
2024-01-03 09:32:00,3526.125714484217,3526.8220033777816,3525.806987672251,3526.5032136282016,881
2024-01-03 09:33:00,3526.5032136282016,3527.0332366695748,3525.463064387579,3525.992931097586,1008
2024-01-03 09:34:00,3525.992931097586,3526.4245125835555,3524.571686794077,3525.0030943197635,1131
2024-01-03 09:35:00,3525.0030943197635,3525.0259413294443,3523.32218093352,3523.345017048503,1779
2024-01-03 09:36:00,3523.345017048503,3525.5444070261315,3523.161187925707,3525.3604631510393,1913
2024-01-03 09:37:00,3525.3604631510393,3525.682886383443,3522.4195808360073,3522.741735100516,2152
2024-01-03 09:38:00,3522.741735100516,3523.3077702682813,3521.533623657829,3522.099464705896,1029
